AREAKEY,SHR0D,SHRWHT0,SHRBLK0,SHRAMI0N,SHRASN0N,SHRHIP0N,SHRHSP0,ADULT0,CHILD0,OLD0,NUMHHS0,NONFAM0,WNONFAM0,WRCNTY0D,WRKSM0,WKHOME0,COMMUT20,WM16P0,WMEMP0,WF16P0,WFEMP0,WORKER30,POVRAT0,WELFARE0,AVWELIN0,AVSSI0,MDFAMY0,AVSOCS0,AVRETR0,TOTHSUN0,VACHU0,RNTOCC0
06037533703,4317,0.433403,0.001621,75,5,3,0.963632,0.624276,0.375261,0.048413,985,85,76,1431,0.939203,10,780,591,369,540,194,204,0.253377,0.159391,7146.203822,7034.233766,30382,7985.151079,5069.483871,1019,41,677
06037533803,6536,0.555080,0.008721,41,220,1,0.891983,0.655906,0.344247,0.063035,1609,216,153,2062,0.964597,76,1103,1082,620,1165,394,309,0.172070,0.122436,7325.802030,7663.954545,32890,10746.286275,5603.216495,1651,41,1078
06037533804,4539,0.556731,0.002864,57,85,0,0.910994,0.650364,0.349636,0.062349,1156,179,120,1647,0.944748,75,799,856,643,794,343,206,0.234028,0.134083,5304.877419,5084.872727,31053,9712.637931,8366.851852,1195,38,711
06037533805,2119,0.553563,0.009910,34,15,1,0.919302,0.640396,0.359132,0.042001,506,60,38,698,0.941261,7,316,387,225,346,158,98,0.247737,0.177866,5537.433333,7523.500000,28570,8147.096774,6049.064516,524,16,339
06037533806,6197,0.551557,0.010166,97,44,4,0.919800,0.636760,0.362918,0.041794,1469,171,108,2022,0.940653,22,918,1118,654,1009,454,281,0.247312,0.177672,5571.007663,7577.188119,28775,8270.821229,9200.670330,1519,45,998
06037533901,6588,0.499241,0.005313,83,7,1,0.947025,0.596843,0.403157,0.023528,1408,123,88,1943,0.943387,50,1139,949,563,1016,415,221,0.253603,0.189631,6144.194757,5968.000000,27801,10093.457944,5555.963303,1465,55,1083
06037533902,4251,0.479181,0.015291,28,6,11,0.951070,0.616326,0.383204,0.048459,941,49,32,1163,0.959587,28,654,603,308,644,230,215,0.235795,0.209352,5442.959391,6251.390805,30084,10496.588235,5247.317073,970,29,624
06037534001,5689,0.508174,0.004570,69,21,8,0.950079,0.596590,0.403410,0.031816,1218,80,80,1522,0.925099,33,850,843,456,852,252,216,0.349743,0.237274,6870.633218,7942.673684,26366,9015.907407,7266.755814,1264,43,937
06037534002,4046,0.540040,0.005932,48,2,5,0.905833,0.633465,0.366041,0.084775,861,76,31,1239,0.980630,5,618,642,379,710,244,160,0.203929,0.104530,5616.211111,7104.314286,37234,10903.111111,6306.989796,894,26,560
06037534101,2197,0.624033,0.012745,50,8,1,0.919436,0.588985,0.411015,0.055985,503,42,28,676,0.933432,15,256,399,248,412,187,68,0.228336,0.147117,3675.851351,5931.812500,34278,13966.650794,78136.881579,489,0,331
06037534102,6884,0.460924,0.001598,103,76,38,0.963974,0.604881,0.395119,0.029489,1475,184,88,1835,0.976567,5,897,891,452,905,268,271,0.329738,0.185763,7619.708029,6629.166667,28352,9886.754967,4600.000000,1550,57,1209
06037534201,4386,0.559736,0.026676,13,82,10,0.899453,0.600091,0.399909,0.058596,952,135,86,1153,0.875108,34,599,763,462,697,282,162,0.265595,0.225840,6345.637209,7694.644068,31368,6070.436170,8995.481481,976,37,742
06037534202,6290,0.487917,0.011606,199,85,9,0.936248,0.589984,0.410016,0.019555,1245,73,44,1834,0.904580,21,900,905,516,851,279,237,0.269750,0.174297,7308.294931,16603.225806,31726,8194.642857,6957.627119,1284,41,1041
06037534203,3133,0.579955,0.016598,81,22,0,0.926269,0.646984,0.353016,0.043409,735,85,73,936,0.965812,4,523,623,241,529,172,161,0.242880,0.247619,4899.357143,5801.171429,32179,9734.369863,8021.153846,762,29,590
06037534301,4435,0.493123,0.001578,25,8,13,0.934160,0.615333,0.384442,0.047351,1065,125,67,1392,0.950431,12,629,647,363,643,247,153,0.315813,0.154930,3785.521212,6565.697674,26372,9109.917808,9545.650794,1092,26,883
06037534302,4000,0.346750,0.004000,30,98,22,0.946500,0.573250,0.426750,0.026000,813,61,18,1107,0.949413,49,564,416,188,380,175,151,0.265045,0.201722,6044.981707,9389.385965,32718,9541.310345,6702.954545,831,16,671
06037534403,2921,0.503937,0.011640,55,3,5,0.942485,0.622732,0.377268,0.048613,681,66,42,973,0.936280,58,475,413,250,454,184,115,0.192559,0.182085,5481.346774,5566.523077,36134,8505.635593,6842.908046,705,17,503
06037534404,3844,0.548127,0.016129,86,59,0,0.924037,0.620968,0.378772,0.044745,935,115,84,1140,0.951754,23,456,605,313,642,239,116,0.331932,0.233155,5263.793578,6428.651515,23923,7711.771242,8758.160000,966,27,712
06037534405,4281,0.530016,0.008876,88,46,6,0.932960,0.599393,0.401308,0.044382,938,120,68,1225,0.942041,45,575,615,395,712,249,112,0.324888,0.211087,5726.792929,6485.287234,27571,7806.288462,4529.369863,947,19,817
06037534406,4317,0.445448,0.005791,87,9,5,0.949734,0.593004,0.407922,0.019690,909,61,32,1325,0.974340,24,659,501,361,628,162,183,0.239917,0.210121,4688.282723,5444.166667,29160,9506.846154,7344.530303,919,20,807
06037534501,5402,0.487412,0.001481,105,50,6,0.953721,0.659756,0.340244,0.059052,1279,174,137,1857,0.971998,22,981,833,520,941,403,304,0.136085,0.121188,6092.903226,5591.346154,40452,7943.644068,6772.477064,1328,52,691
06037534502,4190,0.454177,0.007399,33,5,5,0.944630,0.667780,0.332697,0.066110,992,111,82,1379,0.947063,24,644,661,421,653,199,229,0.131504,0.098790,6119.602041,6678.466667,41925,8081.766667,6705.000000,1012,27,447
06037534700,4194,0.558178,0.002384,70,37,5,0.946113,0.692179,0.307821,0.092513,930,127,94,1147,0.962511,8,611,788,363,800,245,246,0.163554,0.151613,6834.751773,7130.666667,47008,9026.984127,36662.500000,998,67,243
06037534802,2967,0.452309,0.002359,14,49,16,0.945062,0.679811,0.320189,0.057634,672,86,44,1132,0.977032,49,564,431,260,445,174,174,0.233810,0.188988,6944.881890,7629.411765,34286,9098.058252,33458.928571,695,26,327
06037534803,4988,0.502205,0.007819,89,14,0,0.948075,0.651764,0.348035,0.075581,1145,122,83,1386,0.944444,22,610,834,445,768,266,243,0.213727,0.151965,3754.045977,5645.564706,34035,9121.374517,10035.220000,1214,70,617
06037534804,4120,0.452913,0.008252,98,28,4,0.974757,0.647330,0.352427,0.050971,888,74,32,1088,0.945772,11,508,630,334,563,159,123,0.229456,0.194820,5843.832370,7333.582090,35411,7269.187879,14617.703125,931,41,503
06037534900,6544,0.346271,0.026436,77,51,16,0.971577,0.625458,0.374542,0.054859,1412,179,58,1829,0.973209,27,696,662,312,591,145,272,0.283198,0.206799,6706.164384,8077.235772,30693,8992.248062,8956.250000,1467,48,925
06037535001,3815,0.282569,0.133421,28,6,0,0.863958,0.591350,0.408650,0.038794,832,94,5,949,0.947313,25,320,298,165,270,82,113,0.402862,0.271635,5412.756637,5798.523810,22216,8350.684564,7132.051282,883,49,523
06037535002,4100,0.282683,0.133415,31,7,1,0.863902,0.591220,0.408780,0.039024,894,102,7,1020,0.947059,28,344,322,178,292,90,122,0.403059,0.272931,5386.545082,5688.304348,22216,8252.148148,7115.476190,949,54,562
06037535101,6764,0.296866,0.236694,56,1,4,0.762862,0.598462,0.401538,0.060171,1584,247,37,1837,0.982580,21,675,491,253,448,148,222,0.325362,0.199495,6146.816456,6851.345455,27346,8449.649171,22153.666667,1688,102,945
06037535102,3796,0.200211,0.304531,24,28,1,0.695732,0.600632,0.399368,0.074552,903,145,42,920,0.961957,17,276,158,88,169,21,104,0.361067,0.318937,6018.770833,7851.617021,27250,8938.700000,22053.816794,965,68,464
06037535200,5358,0.205860,0.273236,47,7,10,0.726017,0.579881,0.420119,0.052072,1141,138,0,1200,0.970833,19,458,255,132,261,76,227,0.317857,0.241017,6784.727273,7927.551020,29630,8133.624454,7546.601942,1281,141,565
06037535300,6084,0.285996,0.104701,80,4,1,0.890533,0.610454,0.389218,0.046680,1287,134,23,1608,0.945274,38,696,480,252,496,142,185,0.326608,0.205905,5796.018868,6175.408696,26489,7777.742160,15281.867769,1365,73,723
06037535400,2999,0.281761,0.215072,26,8,10,0.793598,0.612204,0.387796,0.040013,672,94,27,759,0.943347,2,273,261,160,223,67,121,0.343339,0.291667,5410.561224,5789.537037,31000,10263.480620,6771.320000,673,46,331
06037535501,3851,0.395741,0.003895,68,35,12,0.968580,0.645547,0.355232,0.039211,918,102,50,1046,0.990440,13,429,409,169,523,159,145,0.281931,0.102397,3673.446809,5893.347826,26655,7445.089744,4694.278689,1010,50,740
06037535502,5096,0.429553,0.011774,6,11,4,0.944859,0.650314,0.349686,0.075746,1230,121,75,1702,0.950646,55,863,817,449,596,254,202,0.196767,0.076423,5427.659574,9260.869565,30130,7600.495050,12880.000000,1247,25,818
06037535503,2715,0.416943,0.013260,3,17,14,0.982320,0.609208,0.390792,0.052670,678,110,51,716,0.944134,0,264,301,109,289,78,96,0.231485,0.162242,4735.454545,4350.000000,30833,7772.173913,4088.000000,665,20,456
06037535603,4007,0.410532,0.027452,43,17,7,0.939606,0.638133,0.362116,0.032194,979,92,54,1167,0.939160,21,396,502,209,495,214,180,0.240806,0.200204,5970.734694,6123.347826,35052,6986.337931,8823.931034,1135,156,701
06037535604,4556,0.400571,0.021291,37,22,3,0.959833,0.626866,0.373134,0.050044,1001,67,20,1331,0.953418,43,557,475,211,539,174,162,0.241022,0.155844,5753.846154,5152.173913,30893,9556.190476,7800.000000,1024,25,543
06037535605,4441,0.370412,0.011709,72,70,1,0.941680,0.626661,0.373339,0.050889,1061,153,78,1304,0.930982,0,462,422,201,594,206,221,0.294799,0.187559,5903.015075,6177.464789,29297,9553.333333,5694.736842,1118,51,768
06037535606,2120,0.344811,0.000000,25,1,0,0.972170,0.596698,0.403302,0.027830,417,24,9,648,0.972222,3,277,206,107,221,64,98,0.226769,0.112710,5121.276596,2728.571429,30825,7901.612903,5090.322581,498,28,327
06037535607,4770,0.467086,0.037107,10,9,5,0.954717,0.616143,0.383648,0.041509,1036,85,55,1414,0.939887,20,736,681,350,599,233,176,0.260245,0.176641,4767.786885,6146.625000,34000,8216.532164,7089.884211,1064,29,493
06037535701,6051,0.431168,0.003305,64,22,5,0.946455,0.650471,0.349529,0.047265,1439,163,89,1898,0.894099,0,778,782,402,859,296,346,0.130608,0.148714,4061.214953,5080.681818,37457,7829.118774,5899.224806,1469,40,746
06037535702,5502,0.382952,0.005089,20,108,3,0.942385,0.648673,0.351327,0.048164,1281,73,44,1849,0.922661,38,764,615,303,670,353,256,0.179252,0.164715,6497.156398,7260.000000,34342,9210.869565,7353.333333,1305,46,752
06037535802,6840,0.482895,0.017251,26,50,78,0.932456,0.640936,0.358772,0.055263,1543,167,128,2096,0.938931,12,870,1123,559,1078,345,383,0.215563,0.113415,4894.697143,5850.511364,37585,11289.609302,10085.313433,1590,45,779
06037535803,4558,0.465336,0.003072,19,14,40,0.963581,0.620009,0.379991,0.035323,1064,141,77,1291,0.938807,24,393,646,366,588,173,218,0.249671,0.105263,6720.535714,5345.454545,32094,10620.652174,10922.950820,1088,27,782
06037535804,5682,0.519183,0.013552,21,18,2,0.961633,0.608941,0.391059,0.026575,1325,149,119,1878,0.969649,22,847,831,487,893,423,233,0.271343,0.197736,5835.877863,6423.655914,28958,6486.466165,3288.235294,1373,47,870
06037535901,5769,0.542208,0.002600,99,51,9,0.932744,0.659906,0.340094,0.074363,1351,161,151,1943,0.932578,31,985,938,497,1038,333,325,0.160914,0.124352,5480.952381,7155.384615,41557,8930.215827,9928.275862,1407,42,568
06037535902,6161,0.535140,0.004707,7,52,15,0.914949,0.662879,0.337121,0.065411,1441,167,143,2436,0.963054,11,1119,1084,724,1124,511,385,0.148541,0.045108,5190.184615,4810.842105,41981,10248.043103,8530.376623,1494,41,347
06037536000,3814,0.454116,0.023073,74,8,2,0.942580,0.649974,0.350026,0.044048,997,162,98,1096,0.929745,8,523,539,311,590,212,165,0.214887,0.192578,5383.177083,6219.188889,30809,7888.170588,5151.693333,1066,68,696
06037536102,2993,0.724357,0.018710,49,124,0,0.580020,0.774808,0.225192,0.153692,1083,337,289,1144,0.931818,9,619,744,360,920,415,124,0.095286,0.068329,5030.351351,5893.389831,46873,12046.735294,13186.228346,1055,7,175
06037536103,3732,0.428457,0.006967,22,98,0,0.907288,0.646302,0.353430,0.057074,901,125,82,1294,0.921175,19,676,478,267,513,220,180,0.107663,0.095450,5387.209302,5819.615385,42283,10930.848276,9313.232558,1012,98,441
06037536104,6265,0.430008,0.007023,37,162,1,0.907901,0.645650,0.354350,0.056824,1513,211,137,2167,0.922012,33,1129,807,450,863,370,302,0.112522,0.097158,5305.346939,5776.484848,41912,10917.735537,9256.354167,1696,163,753
06037536200,7331,0.454099,0.024962,72,124,3,0.809030,0.654617,0.344973,0.058109,1863,293,199,2853,0.891693,76,1528,1143,698,1167,511,387,0.100630,0.151906,4989.547703,6702.037736,47209,10386.104558,22234.526549,1916,47,587
06037540000,7201,0.486460,0.102486,18,105,39,0.849604,0.597695,0.402166,0.037911,1469,127,69,1992,0.897590,18,855,1019,600,978,361,301,0.285395,0.174949,5966.544747,6458.326923,29936,8428.417143,11571.702128,1564,84,832
06037540101,6520,0.385123,0.130061,35,111,2,0.825307,0.637117,0.363190,0.055215,1388,128,92,2087,0.928606,24,1072,804,419,784,329,397,0.138300,0.167147,6279.909483,7202.746269,49160,9642.673004,11578.397727,1434,42,420
06037540102,7025,0.341068,0.196868,9,1,133,0.754306,0.621779,0.378078,0.045125,1500,159,65,2178,0.937098,40,1042,698,379,818,360,350,0.138060,0.196667,5863.461017,8207.182609,43830,14036.042683,8878.720930,1529,42,420
06037540201,2485,0.300201,0.012475,38,5,42,0.971831,0.638632,0.361771,0.051911,550,64,32,732,0.986339,7,397,202,127,273,130,115,0.298869,0.267273,7172.238095,5736.285714,31315,4544.714286,5822.466667,577,28,428
06037540202,7264,0.469714,0.108205,135,88,11,0.831360,0.627891,0.372384,0.068970,1612,190,90,1841,0.947311,26,873,1085,470,1012,243,188,0.337165,0.215881,5809.339080,6051.653543,26618,7751.696517,7429.748031,1632,38,1303
06037540203,5528,0.339182,0.112337,47,212,172,0.838640,0.609805,0.390195,0.037084,1238,126,20,1455,0.909966,23,581,526,279,518,180,259,0.300662,0.217286,7199.401487,6264.268041,29219,10904.859813,8940.620000,1290,52,889
06037540300,6123,0.349665,0.036093,46,44,4,0.925690,0.615711,0.384125,0.044259,1204,79,49,1744,0.932339,45,830,615,316,604,222,317,0.218556,0.210133,5039.505929,6027.117021,35515,9344.298851,5193.692982,1256,54,539
06037540400,2016,0.314484,0.247024,4,0,2,0.771329,0.613591,0.386409,0.035218,414,63,0,480,0.891667,0,214,215,108,140,39,71,0.359579,0.253623,4939.047619,5379.333333,29476,7991.550725,6581.104478,445,35,188
06037540501,5547,0.302686,0.169641,72,70,16,0.777357,0.695331,0.304489,0.026501,897,70,20,1343,0.905436,20,649,576,286,431,173,185,0.155369,0.228540,7584.990244,8075.597701,40310,8655.053571,8556.030612,945,44,366
06037540502,6759,0.377571,0.110223,42,79,0,0.861666,0.578340,0.421660,0.018346,1358,129,60,1825,0.927671,19,908,763,417,605,132,343,0.317244,0.160530,5065.678899,3048.263158,26279,9767.435185,12935.600000,1431,75,1088
06037540600,3692,0.138678,0.533044,28,1,0,0.488624,0.603196,0.396804,0.085590,996,269,8,892,0.948430,0,408,110,45,135,44,55,0.371677,0.414659,4829.055690,6027.922078,24281,6929.850746,7473.469388,1075,83,680
06037540700,3106,0.171925,0.424340,24,26,1,0.549903,0.610109,0.389891,0.064392,723,137,0,793,1.000000,19,322,206,114,104,7,50,0.368756,0.206086,4355.033557,6188.461538,23654,9946.853147,5847.933884,787,64,396
06037540800,5577,0.087682,0.735700,35,35,90,0.241348,0.657701,0.342119,0.124081,1654,378,3,1595,0.946082,95,723,137,74,149,51,161,0.288514,0.273277,5383.856195,6137.368421,30882,8566.268248,43362.949405,1736,74,703
06037540901,4727,0.187011,0.402581,28,2,1,0.580072,0.660250,0.339962,0.092025,1095,169,14,1276,0.939655,50,585,276,137,228,98,212,0.244377,0.263927,5659.352941,5623.140496,36163,8911.566265,11737.787072,1143,61,405
06037540902,4370,0.081465,0.719451,51,1,6,0.271625,0.672540,0.327460,0.140732,1329,303,27,1245,0.954217,16,757,87,47,111,20,141,0.196987,0.281415,4900.802139,5489.814815,35921,8424.058577,18153.529412,1375,49,462
06037541001,1175,0.213617,0.510638,0,99,1,0.339574,0.664681,0.335319,0.089362,342,54,14,481,0.981289,5,289,81,37,83,35,50,0.059574,0.154971,2875.471698,6900.000000,60333,7814.529915,34216.304348,344,0,50
06037541002,3316,0.304282,0.525935,0,79,1,0.266586,0.737636,0.262364,0.169783,1081,288,125,1315,0.955894,49,699,356,232,389,182,128,0.096064,0.153562,6168.584337,5623.506173,50429,13684.851282,17295.275410,1118,38,124
06037541100,3184,0.110239,0.582286,57,8,1,0.382224,0.640704,0.359296,0.104271,866,174,0,920,0.942391,44,432,93,50,55,23,59,0.223616,0.243649,4718.957346,5061.458333,33258,10303.448276,18741.891892,901,33,320
06037541200,5526,0.079624,0.770720,12,26,0,0.212812,0.703402,0.296417,0.187115,1773,478,7,1819,0.960418,34,850,127,60,124,52,160,0.177904,0.199098,5628.141643,6810.617021,46089,10080.004594,24905.506173,1852,73,430
06037541300,5723,0.168443,0.514416,41,63,5,0.474751,0.635331,0.364669,0.099948,1405,218,13,1627,0.936079,20,718,228,130,212,82,186,0.254420,0.187189,5874.866920,5708.346457,37085,9813.642680,28447.987952,1473,76,407
06037541400,6605,0.230886,0.261771,38,4,56,0.731718,0.584103,0.415746,0.043603,1363,152,24,1715,0.938776,48,770,466,241,373,156,238,0.333950,0.242847,5590.398792,9848.377551,27600,8916.055300,6830.177083,1490,131,665
06037541500,5202,0.306805,0.159746,72,3,1,0.830258,0.593618,0.406382,0.039792,1097,120,43,1360,0.955147,0,652,493,249,370,89,179,0.346887,0.257065,5457.092199,4208.641975,26399,8448.170732,6308.000000,1187,88,678
06037541603,2876,0.244437,0.217316,11,19,3,0.773644,0.621349,0.379346,0.060848,646,105,36,800,0.932500,1,396,246,118,165,36,126,0.367620,0.224458,5945.724138,5730.956522,29761,9315.792453,17056.770492,688,44,384
06037541604,6126,0.243389,0.250082,100,23,106,0.732125,0.583088,0.416912,0.042279,1317,162,12,1380,0.937681,16,749,370,179,343,128,182,0.386760,0.237661,5213.811502,5405.061538,24673,9112.544186,7677.556338,1445,122,860
06037541605,5327,0.279519,0.269007,31,3,15,0.719730,0.599775,0.400225,0.044115,1135,139,0,1421,0.926108,61,684,437,310,386,89,131,0.318062,0.294273,6267.365269,10007.954545,26653,10462.921348,8095.348837,1317,106,696
06037541606,2483,0.209827,0.256947,1,0,0,0.704793,0.584374,0.415626,0.031011,571,63,0,764,0.976440,4,356,144,79,165,103,105,0.347154,0.194396,6080.180180,4576.666667,21250,9946.315789,4994.666667,550,49,310
06037541700,6392,0.312891,0.216521,17,56,4,0.754068,0.625313,0.374844,0.039894,1309,132,20,2144,0.885728,21,985,641,343,526,224,326,0.181454,0.203209,5398.898496,6973.901786,43967,10014.878613,10467.903226,1354,48,437
06037541801,4895,0.251073,0.262513,87,7,1,0.715220,0.616547,0.383453,0.032278,1072,128,8,1609,0.960845,13,866,373,186,409,141,197,0.244665,0.183769,6799.121827,5432.057971,39558,6730.901840,21513.912698,1140,63,565
06037541802,5278,0.340849,0.168624,67,9,48,0.812808,0.597764,0.401667,0.032399,1091,95,22,1613,0.874768,14,689,469,253,470,178,234,0.220577,0.208066,6236.735683,8747.405063,38627,8836.088542,6591.627119,1116,35,421
06037542000,5302,0.153904,0.383440,64,4,68,0.596379,0.590155,0.409845,0.042060,1087,109,4,1634,0.924725,77,773,233,140,264,87,281,0.253357,0.216191,4918.476596,7657.223881,40463,9174.230769,10494.758621,1139,46,448
06037542103,3387,0.297018,0.227635,72,17,26,0.746678,0.617656,0.382344,0.035134,684,59,16,1021,0.931440,32,483,288,157,257,60,144,0.285498,0.245614,4654.601190,6376.088889,32321,8739.985294,9973.697674,722,39,290
06037542104,3632,0.297357,0.227974,79,20,29,0.746696,0.617841,0.382434,0.035518,735,64,19,1095,0.932420,35,519,311,171,278,65,156,0.285996,0.246259,4629.823204,6149.640000,32321,8665.292517,9778.627660,777,43,313
06037542105,3079,0.276713,0.201364,77,5,2,0.782072,0.577135,0.422865,0.030529,613,65,4,841,0.926278,17,427,239,126,201,59,116,0.386926,0.215334,6649.128788,6679.312500,29122,8723.430000,20940.255319,651,34,330
06037542106,4516,0.277015,0.200841,113,8,2,0.782108,0.577281,0.422498,0.030558,898,96,5,1233,0.927007,25,625,351,184,295,86,170,0.386226,0.214922,6664.829016,6811.521739,29140,8760.938356,20889.637681,954,50,485
06037542200,6608,0.192645,0.309927,84,116,135,0.630448,0.607446,0.392252,0.049183,1492,215,31,2019,0.927687,61,1058,338,233,341,112,214,0.282047,0.224531,5452.758209,7009.701031,34055,10008.978182,19558.612903,1556,69,527
06037542401,4902,0.166055,0.475112,81,48,74,0.490820,0.637903,0.362097,0.066707,1186,208,26,1717,0.944671,57,992,210,147,209,77,240,0.173177,0.205734,6124.590164,7022.891566,42857,8560.223048,11205.776173,1281,78,408
06037542402,3144,0.171438,0.508588,59,8,11,0.467557,0.643448,0.355916,0.062023,744,103,0,857,0.910152,20,450,138,78,117,45,117,0.224115,0.254032,7223.216931,8659.154545,40706,11554.126374,7123.521127,787,39,236
